"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"3",10,64,224802,"0030 0030","Dimarts",2015,"Desembre",22,2,"No és causa del  vianant","Motocicleta","Home","Conductor",49,"Ferit lleu",4585145.1,431990.72
"4",10,64,134801,"0216 0216","Dimarts",2015,"Abril",7,5,"Creuar per fora pas de vianants","Motocicleta","Home","Vianant",13,"Ferit lleu",4585448,431799.95
"5",10,64,95506,"0028 0028","Dimecres",2015,"Novembre",25,2,"No és causa del  vianant","Motocicleta","Home","Conductor",49,"Ferit lleu",4585215.2,431576.37
"6",10,64,194406,"0001 0003","Dimarts",2015,"Març",17,12,"Desobeir el senyal del semàfor","Ciclomotor","Dona","Vianant",68,"Ferit lleu",4585174.3,431648.74
"7",10,64,194406,"0005 0005","Diumenge",2015,"Febrer",1,4,"No és causa del  vianant","Motocicleta","Home","Passatger",33,"Ferit lleu",4585194.82,431644.1
"8",10,64,194406,"0023 0023","Divendres",2015,"Febrer",20,5,"No és causa del  vianant","Turismo","Dona","Conductor",37,"Ferit lleu",4585270.45,431626.67
"9",10,64,161407,"0255X0255X","Dimarts",2015,"Setembre",29,2,"Altres","Motocicleta","Home","Conductor",49,"Ferit lleu",4585204.89,431517.12
"10",10,64,297001,"0350 0350","Dimecres",2015,"Abril",8,10,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4585407.65,431582.74
"11",10,64,194406,"0048 0050","Dijous",2015,"Novembre",19,7,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4585416.36,431629.04
"12",10,64,297001,"0352 0354","Dimecres",2015,"Març",11,8,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4585458.06,431634.78
"13",10,64,297001,"0270 0270","Dimecres",2015,"Març",4,7,"No és causa del  vianant","Ciclomotor","Dona","Conductor",26,"Ferit lleu",4585103.11,431274.19
"14",10,64,161407,"0252 0252","Dimecres",2015,"Setembre",23,12,"No és causa del  vianant","Motocicleta","Home","Conductor",19,"Ferit lleu",4585099.12,431447.19
"15",10,64,161101,"0357 0357","Dimecres",2015,"Març",4,10,"No és causa del  vianant","Autobús","Home","Passatger",80,"Ferit lleu",4584908.45,431479.52
"16",10,64,289105,"0537 0537","Dimecres",2015,"Gener",7,10,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4584859.12,431564.42
"17",10,64,191204,"0537 0537","Divendres",2015,"Setembre",18,9,"No és causa del  vianant","Ciclomotor","Dona","Conductor",41,"Ferit lleu",4584735.1,431823
"18",10,64,191204,"0556 0556","Divendres",2015,"Juny",26,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4584713.56,431832.66
"19",10,64,286300,"0051 0051","Dimarts",2015,"Gener",27,11,"No és causa del  vianant","Bicicleta","Home","Conductor",18,"Ferit lleu",4584826.12,431819.65
"20",10,64,350308,"0563 0563","Divendres",2015,"Novembre",27,8,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4584545.45,431816.61
"21",10,64,350308,"0615 0615","Dimecres",2015,"Març",18,12,"No és causa del  vianant","Taxi","Dona","Passatger",62,"Ferit lleu",4584790.88,432069.78
"22",10,64,161101,"0267 0267","Dimecres",2015,"Abril",22,3,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4584465.25,431909.55
"23",10,65,226400,"0239 0241","Divendres",2015,"Juny",12,11,"No és causa del  vianant","Ciclomotor","Home","Conductor",34,"Ferit lleu",4585038.2,432461.48
"24",10,65,169409,"0863 0865","Divendres",2015,"Gener",23,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",43,"Ferit lleu",4584493.43,432532.02
"25",10,65,115603,"0267 0269","Diumenge",2015,"Novembre",22,10,"No és causa del  vianant","Motocicleta","Home","Conductor",20,"Ferit lleu",4585118.68,432760.33
"26",10,65,18505,"0611 0617","Dissabte",2015,"Gener",3,2,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4584721.08,432178.22
"27",10,65,350308,"0620 0626","Dilluns",2015,"Juliol",6,1,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4584886.86,432198.76
"28",10,65,81603,"0165 0165","Dimecres",2015,"Desembre",30,1,"No és causa del  vianant","Motocicleta","Dona","Conductor",49,"Ferit lleu",4585136.41,432399.82
"29",10,65,42306,"0199 0199","Dimarts",2015,"Gener",27,2,"No és causa del  vianant","Furgoneta","Home","Vianant",4,"Ferit lleu",4584752.25,432742.05
"30",10,65,350308,"0640 0644","Dissabte",2015,"Maig",9,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4584952.81,432266.66
"31",10,65,209900,"0180 0180","Dissabte",2015,"Juny",20,5,"No és causa del  vianant","Motocicleta","Home","Passatger",9,"Ferit lleu",4585034.63,432170.24
"32",10,65,115603,"0287 0291","Dimecres",2015,"Setembre",16,3,"No és causa del  vianant","Turismo","Home","Conductor",33,"Ferit lleu",4585214.2,432663.12
"33",10,65,115603,"0287 0291","Dilluns",2015,"Juny",29,8,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4585214.2,432663.12
"34",10,65,209900,"0182 0182","Dijous",2015,"Juny",11,8,"No és causa del  vianant","Bicicleta","Dona","Conductor",24,"Ferit lleu",4585079.98,432163.47
"35",10,65,209900,"0184 0186","Dilluns",2015,"Juliol",20,2,"No és causa del  vianant","Ciclomotor","Home","Conductor",44,"Ferit lleu",4585096.58,432163.54
"36",10,65,209900,"0198 0198","Dimecres",2015,"Juny",3,9,"No és causa del  vianant","Bicicleta","Home","Conductor",34,"Ferit lleu",4585230.06,432171.99
"37",10,65,209900,"0198 0198","Dimecres",2015,"Maig",13,6,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4585230.06,432171.99
"38",10,65,18505,"0641B0641B","Dijous",2015,"Octubre",22,8,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4584939.5,432399.7
"39",10,65,18505,"0659X0659X","Diumenge",2015,"Novembre",29,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",32,"Ferit lleu",4585056.86,432493
"40",10,65,18505,"0661U0661U","Dimecres",2015,"Abril",8,12,"No és causa del  vianant","Furgoneta","Dona","Vianant",89,"Ferit lleu",4585093.19,432551.03
"41",10,72,30409,"0172 0174","Dissabte",2015,"Abril",4,7,"No és causa del  vianant","Turismo","Dona","Vianant",63,"Ferit lleu",4585063.5,433041.1
"42",10,72,30409,"0178 0178","Dilluns",2015,"Març",2,11,"No és causa del  vianant","Ciclomotor","Home","Conductor",52,"Ferit lleu",4585093.22,433011.99
"43",10,72,104200,"0013 0013","Dimecres",2015,"Desembre",9,6,"No és causa del  vianant","Motocicleta","Home","Conductor",22,"Ferit lleu",4585514.34,432844.22
"44",10,72,30409,"0175 0175","Dimarts",2015,"Setembre",15,5,"No és causa del  vianant","Turismo","Dona","Passatger",60,"Ferit lleu",4585128.37,432937.09
"45",10,72,30409,"0185 0185","Dijous",2015,"Maig",28,4,"No és causa del  vianant","Turismo","Dona","Passatger",65,"Ferit lleu",4585168.63,432892.77
"46",10,72,169409,"0963 0963","Dissabte",2015,"Gener",3,8,"No és causa del  vianant","Turismo","Dona","Passatger",18,"Ferit lleu",4584961.31,432952.21
"47",10,72,153205,"0029 0033","Dijous",2015,"Març",26,1,"No és causa del  vianant","Turismo","Home","Conductor",26,"Ferit lleu",4585333.76,432801.94
"48",10,65,18505,"0560 0560","Dimarts",2015,"Març",17,11,"No és causa del  vianant","Ciclomotor","Dona","Conductor",27,"Ferit lleu",4584467.51,431964.93
"49",10,72,153205,"0017 0017","Diumenge",2015,"Setembre",27,1,"No és causa del  vianant","Turismo","Home","Conductor",54,"Ferit lleu",4585234.66,432700.29
"50",10,72,268604,"0007 0009","Divendres",2015,"Gener",16,2,"Creuar per fora pas de vianants","Motocicleta","Dona","Conductor",17,"Ferit lleu",4586091.77,433046.65
"51",10,65,89004,"0611 0611","Divendres",2015,"Maig",8,1,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4584356.67,432002.87
"52",10,65,89004,"0611 0611","Dissabte",2015,"Març",7,8,"No és causa del  vianant","Turismo","Home","Conductor",56,"Ferit lleu",4584356.67,432002.87
"53",10,65,105304,"0208 0208","Dijous",2015,"Abril",9,3,"No és causa del  vianant","Turismo","Home","Conductor",36,"Ferit lleu",4584351.74,431862.24
"54",10,65,146902,"0019 0019","Dissabte",2015,"Abril",4,10,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4584181.5,432172.41
"55",10,65,161101,"0261 0261","Dimecres",2015,"Juny",10,11,"No és causa del  vianant","Turismo","Home","Conductor",53,"Ferit lleu",4584412.8,431960.88
"56",10,65,161101,"0265B0265B","Dissabte",2015,"Juliol",11,10,"No és causa del  vianant","Motocicleta","Home","Conductor",56,"Ferit lleu",4584429.58,431934.23
"57",10,65,169409,"0823 0823","Dissabte",2015,"Novembre",14,4,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4584197.87,432229.7
"58",10,65,169409,"0823 0823","Dilluns",2015,"Maig",4,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4584197.87,432229.7
"59",10,65,169409,"0823 0823","Dimecres",2015,"Abril",15,3,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4584197.87,432229.7
"60",10,65,1604,"0019 0021","Divendres",2015,"Juny",19,2,"No és causa del  vianant","Ciclomotor","Dona","Conductor",21,"Ferit lleu",4584600.32,432165.69
"61",10,72,153205,"0018 0022","Dimarts",2015,"Abril",14,10,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4585208.56,432734.53
"62",10,72,153205,"0024 0028","Dijous",2015,"Abril",30,7,"No és causa del  vianant","Autobús","Dona","Passatger",59,"Ferit lleu",4585237.91,432763.93
"63",10,73,60807,"0073 0073","Dimecres",2015,"Desembre",2,8,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4586342.73,433148.29
"64",10,72,169409,"1095 1095","Dilluns",2015,"Maig",11,9,"No és causa del  vianant","Motocicleta","Home","Conductor",22,"Ferit lleu",4585546.55,433572.37
"65",10,73,318906,"0024 0024","Dimecres",2015,"Agost",19,1,"No és causa del  vianant","Furgoneta","Home","Conductor",44,"Ferit lleu",4586463.92,433283.65
"66",10,73,318906,"0033 0041","Divendres",2015,"Març",13,9,"No és causa del  vianant","Turismo","Home","Vianant",38,"Ferit lleu",4586419.27,433186.65
"67",10,73,153205,"0108 0108","Dilluns",2015,"Març",16,7,"No és causa del  vianant","Ciclomotor","Home","Conductor",48,"Ferit lleu",4585855.58,433395.88
"68",10,73,153205,"0108 0108","Dilluns",2015,"Març",16,7,"No és causa del  vianant","Motocicleta","Home","Conductor",18,"Ferit lleu",4585855.58,433395.88
"69",10,73,153205,"0134 0136","Dimecres",2015,"Octubre",7,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",38,"Ferit lleu",4585995.06,433538.48
"70",10,72,153205,"0106 0106","Dissabte",2015,"Agost",29,11,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4585827.78,433367.4
"71",10,73,318906,"0063 0063","Dilluns",2015,"Maig",25,7,"No és causa del  vianant","Turismo","Dona","Conductor",49,"Ferit lleu",4586875.02,433490.77
"72",10,73,318906,"0063A0063A","Dijous",2015,"Novembre",26,3,"No és causa del  vianant","Furgoneta","Home","Passatger",30,"Ferit lleu",4586886.49,433497.89
"73",10,73,266405,"0184 0186","Divendres",2015,"Febrer",20,12,"No és causa del  vianant","Turismo","Home","Passatger",22,"Ferit lleu",4586089.06,433743.37
"74",10,70,701449,"0013X0013X","Dilluns",2015,"Febrer",16,7,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4585158.54,434982.66
"75",10,73,69700,"0079 0079","Divendres",2015,"Febrer",6,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4586402.57,433562.27
"76",10,73,153205,"0149 0149","Diumenge",2015,"Abril",26,2,"Desobeir el senyal del semàfor","Motocicleta","Dona","Passatger",34,"Ferit lleu",4586231.17,433719.9
"77",10,70,94300,"0219 0223","Dimecres",2015,"Desembre",2,10,"No és causa del  vianant","Bicicleta","Home","Conductor",19,"Ferit lleu",4585412.4,434277.7
"78",10,70,701414,"020840000","Dimecres",2015,"Setembre",2,11,"No és causa del  vianant","Furgoneta","Dona","Passatger",31,"Ferit lleu",4585877.1,434007.45
"79",10,70,701414,"020840000","Dimecres",2015,"Setembre",2,11,"No és causa del  vianant","Furgoneta","Home","Conductor",51,"Ferit lleu",4585877.1,434007.45
"80",10,71,94300,"0048 0048","Dilluns",2015,"Febrer",2,8,"No és causa del  vianant","Motocicleta","Home","Passatger",13,"Ferit lleu",4584695.08,433597.85
"81",10,71,242906,"0373 0373","Dimarts",2015,"Juny",9,4,"No és causa del  vianant","Turismo","Dona","Vianant",57,"Ferit lleu",4584676.38,433893.73
"82",10,71,249304,"0416 0416","Dijous",2015,"Febrer",5,7,"No és causa del  vianant","Turismo","Home","Conductor",27,"Ferit lleu",4585020.79,433646.61
"83",10,70,94300,"0186 0186","Dijous",2015,"Març",12,6,"No és causa del  vianant","Taxi","Home","Conductor",33,"Ferit lleu",4585259.23,434181.35
"84",10,71,30409,"0142 0142","Dissabte",2015,"Octubre",24,10,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4584788.23,433310.41
"85",10,71,30409,"0158 0160","Dimecres",2015,"Setembre",23,3,"No és causa del  vianant","Motocicleta","Home","Conductor",70,"Ferit lleu",4584879.5,433221.32
"86",10,71,30409,"0158 0160","Diumenge",2015,"Juny",7,1,"No és causa del  vianant","Motocicleta","Home","Conductor",45,"Ferit lleu",4584879.5,433221.32
"87",10,71,701414,"020780000","Dimarts",2015,"Abril",14,9,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4585460.09,433580.94
"88",10,71,701414,"020750000","Dimecres",2015,"Desembre",2,12,"No és causa del  vianant","Turismo","Dona","Conductor",52,"Ferit lleu",4585249.15,433366.47
"89",10,71,701414,"020750000","Dimecres",2015,"Agost",12,6,"No és causa del  vianant","Turismo","Home","Passatger",29,"Ferit lleu",4585249.15,433366.47
"90",10,71,249304,"0383 0383","Divendres",2015,"Abril",17,11,"No és causa del  vianant","Turismo","Home","Vianant",71,"Ferit lleu",4585047.36,433630.6
"91",10,71,253902,"0186 0186","Divendres",2015,"Març",27,1,"No és causa del  vianant","Turismo","Dona","Conductor",63,"Ferit lleu",4585066.43,433383.18
"92",10,71,322608,"0117 0117","Dijous",2015,"Gener",22,3,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4585033.38,433588.01
"93",10,71,322608,"0123U0123U","Dimecres",2015,"Desembre",9,4,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4585033.46,433595.27
"94",10,71,356202,"0047B0047B","Dimarts",2015,"Agost",18,8,"No és causa del  vianant","Taxi","Home","Conductor",62,"Ferit lleu",4584790.26,433823.71
"95",10,71,115603,"0202 0206","Dimecres",2015,"Setembre",2,7,"No és causa del  vianant","Autobús","Dona","Passatger",41,"Ferit lleu",4584854.79,433049.96
"96",10,71,115603,"0202 0206","Dimecres",2015,"Setembre",2,7,"No és causa del  vianant","Autobús","Dona","Passatger",38,"Ferit lleu",4584854.79,433049.96
"97",10,71,115603,"0161X0161X","Dimarts",2015,"Setembre",15,6,"No és causa del  vianant","Ciclomotor","Dona","Passatger",25,"Ferit lleu",4584552.44,433325.7
"98",10,71,701414,"020680000","Dimarts",2015,"Agost",18,3,"No és causa del  vianant","Motocicleta","Home","Conductor",55,"Ferit greu",4584761.31,432865.19
"99",10,71,200600,"0075 0081","Dimarts",2015,"Desembre",15,2,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4584681.96,433342.29
"100",10,71,30409,"0139 0143","Dimecres",2015,"Novembre",25,9,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4584810.98,433243.4
"101",10,71,244800,"0025 0025","Dissabte",2015,"Desembre",12,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",14,"Ferit lleu",4585590.35,433872.96
"102",10,71,169409,"1068 1070","Dilluns",2015,"Juny",22,12,"No és causa del  vianant","Motocicleta","Home","Conductor",59,"Ferit lleu",4585339.91,433508.55
"103",10,71,701414,"020700000","Dimarts",2015,"Desembre",8,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",26,"Ferit lleu",4584901.86,433010.8
"104",10,71,701414,"020700000","Divendres",2015,"Maig",8,2,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4584901.86,433010.8
"105",10,68,332000,"0064 0064","Dimarts",2015,"Març",3,10,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4583617.04,433710.49
"106",10,68,186703,"0164X0164X","Divendres",2015,"Març",20,12,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4583631.01,433272.98
"107",10,68,55501,"0005 0005","Dijous",2015,"Agost",13,12,"No és causa del  vianant","Turismo","Home","Conductor",28,"Ferit lleu",4583314.3,433668.11
"108",10,68,186703,"0111 0111","Dilluns",2015,"Agost",3,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",30,"Ferit lleu",4583361.86,432950.68
"109",10,68,700662,"0097 0097","Dijous",2015,"Juny",25,10,"No és causa del  vianant","Turismo","Home","Passatger",26,"Ferit lleu",4582953.45,433480.42
"110",10,68,55501,"0057 0057","Divendres",2015,"Novembre",20,7,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4583594.71,433877.91
"111",10,68,75702,"0002 0002","Divendres",2015,"Gener",9,11,"No és causa del  vianant","Autobús","Home","Passatger",66,"Ferit lleu",4583010.5,433417.89
"112",10,68,75702,"0002 0002","Divendres",2015,"Gener",9,11,"No és causa del  vianant","Autobús","Dona","Passatger",94,"Ferit lleu",4583010.5,433417.89
"113",10,68,75702,"0065 0065","Divendres",2015,"Abril",17,3,"No és causa del  vianant","Autobús","Dona","Passatger",39,"Ferit lleu",4582999.35,433378.04
"114",10,68,367504,"0184 0184","Dijous",2015,"Novembre",19,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4583348.06,433355.94
"115",10,71,701414,"020830000","Diumenge",2015,"Novembre",22,5,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Mort",4585808.01,433936.57
"116",10,71,701414,"020830000","Diumenge",2015,"Juliol",12,1,"Altres","Turismo","Home","Conductor",72,"Ferit lleu",4585808.01,433936.57
"117",10,68,30500,"0028A0028A","Dimecres",2015,"Setembre",2,12,"No és causa del  vianant","Ciclomotor","Home","Conductor",33,"Ferit lleu",4583183.46,433193.52
"118",10,68,183705,"0013 0013","Dimecres",2015,"Setembre",16,3,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4583316.84,433636.09
"119",10,68,30500,"0059 0059","Divendres",2015,"Març",27,5,"No és causa del  vianant","Turismo","Home","Conductor",52,"Ferit lleu",4583346.77,432997.21
"120",10,68,270901,"0211 0211","Diumenge",2015,"Octubre",4,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4584045.36,433438.75
"121",10,68,115603,"0131 0131","Dijous",2015,"Juliol",2,3,"No és causa del  vianant","Bicicleta","Dona","Conductor",33,"Ferit lleu",4584362.94,433498.62
"122",10,68,144601,"0118X0118X","Diumenge",2015,"Desembre",27,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",38,"Ferit lleu",4584469.72,433451.95
"123",10,68,701265,"000760000","Dijous",2015,"Desembre",10,6,"No és causa del  vianant","Turismo","Dona","Passatger",38,"Ferit lleu",4583102.38,433705.19
"124",10,68,701265,"000760000","Dilluns",2015,"Gener",5,3,"No és causa del  vianant","Turismo","Home","Conductor",33,"Ferit lleu",4583102.38,433705.19
"125",10,68,701265,"000790000","Dissabte",2015,"Novembre",28,2,"No és causa del  vianant","Turismo","Home","Passatger",23,"Ferit lleu",4582893.36,433485.25
"126",10,68,701266,"000790000","Dijous",2015,"Novembre",12,8,"No és causa del  vianant","Turismo","Home","Conductor",37,"Ferit lleu",4582905.96,433473.3
"127",10,68,701266,"000790000","Diumenge",2015,"Abril",19,7,"No és causa del  vianant","Turismo","Dona","Passatger",21,"Ferit lleu",4582905.96,433473.3
"128",10,68,42306,"0067 0069","Dimecres",2015,"Juliol",8,10,"Desobeir el senyal del semàfor","Motocicleta","Home","Conductor",24,"Ferit lleu",4584016.39,433475.02
"129",10,68,186703,"0209 0209","Dijous",2015,"Octubre",8,8,"No és causa del  vianant","Autobús","Dona","Passatger",69,"Ferit lleu",4583905.03,433508.82
"130",10,68,270901,"0226B0226B","Dilluns",2015,"Novembre",9,12,"No és causa del  vianant","Taxi","Dona","Passatger",44,"Ferit lleu",4584017.84,433464.24
"132",10,69,30409,"0098X0098X","Dilluns",2015,"Maig",4,12,"No és causa del  vianant","Ciclomotor","Home","Conductor",25,"Ferit lleu",4584514.79,433571.61
"133",10,69,30409,"0098X0098X","Dilluns",2015,"Febrer",16,1,"No és causa del  vianant","Furgoneta","Home","Conductor",29,"Ferit lleu",4584514.79,433571.61
"134",10,69,30409,"0098X0098X","Dilluns",2015,"Febrer",16,1,"No és causa del  vianant","Turismo","Home","Conductor",53,"Ferit lleu",4584514.79,433571.61
"135",10,69,30409,"0098X0098X","Dijous",2015,"Febrer",12,1,"No és causa del  vianant","Turismo","Home","Passatger",24,"Ferit lleu",4584514.79,433571.61
"136",10,68,110009,"0239X0239X","Dissabte",2015,"Novembre",28,11,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4583876.49,433669.87
"137",10,68,115603,"0053 0053","Diumenge",2015,"Juliol",12,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",60,"Ferit lleu",4584044.59,433811.8
"138",10,69,322608,"0001 0001","Dilluns",2015,"Març",9,5,"No és causa del  vianant","Bicicleta","Home","Conductor",64,"Ferit lleu",4584159.42,434440.08
"139",10,69,322608,"0001X0001X","Dissabte",2015,"Març",21,11,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4584169.95,434429.56
"140",10,69,322608,"0003 0003","Dimecres",2015,"Juny",3,5,"No és causa del  vianant","Turismo","Home","Vianant",22,"Ferit greu",4584201.13,434399.09
"141",10,66,169409,"0848 0848","Divendres",2015,"Setembre",4,9,"No és causa del  vianant","Turismo","Dona","Conductor",43,"Ferit lleu",4584204.03,432311.05
"142",10,69,30409,"0005 0005","Dissabte",2015,"Juliol",11,8,"No és causa del  vianant","Turismo","Dona","Passatger",61,"Ferit lleu",4583921.74,434110
"143",10,69,322608,"0009 0009","Dimarts",2015,"Octubre",6,7,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4584297.2,434306.99
"144",10,69,700892,"0085X0085X","Dissabte",2015,"Desembre",19,1,"No és causa del  vianant","Turismo","Dona","Passatger",11,"Ferit lleu",4584374.43,434665.74
"145",10,69,701265,"000630000","Dimarts",2015,"Juny",30,1,"No és causa del  vianant","Camión <= 3,5 Tm","Dona","Vianant",60,"Ferit lleu",4584107.85,434528.18
"146",10,69,701266,"000590000","Diumenge",2015,"Juliol",12,1,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4584402.67,434803.19
"147",10,69,701266,"000600000","Dijous",2015,"Setembre",17,6,"No és causa del  vianant","Turismo","Dona","Passatger",0,"Ferit lleu",4584332.53,434731.89
"148",10,69,701266,"000600000","Dijous",2015,"Setembre",17,6,"No és causa del  vianant","Turismo","Home","Conductor",32,"Ferit lleu",4584332.53,434731.89
"149",10,69,701266,"000630000","Dilluns",2015,"Novembre",23,12,"No és causa del  vianant","Turismo","Home","Vianant",85,"Ferit lleu",4584120.29,434515.94
"150",10,69,701266,"000630000","Dilluns",2015,"Juny",8,4,"No és causa del  vianant","Motocicleta","Home","Passatger",41,"Ferit lleu",4584120.29,434515.94
"151",10,69,701266,"000630000","Dissabte",2015,"Abril",11,12,"No és causa del  vianant","Turismo","Dona","Conductor",23,"Ferit lleu",4584120.29,434515.94
"152",10,66,29206,"0131 0131","Dijous",2015,"Gener",8,9,"No és causa del  vianant","Motocicleta","Home","Conductor",25,"Ferit lleu",4583682.24,432485.84
"153",10,66,29206,"0160 0160","Dimecres",2015,"Novembre",18,12,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4583848.8,432354.07
"154",10,69,700654,"0081 0081","Dimecres",2015,"Març",11,9,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4583949.58,434417.76
"155",10,66,30500,"0126 0128","Dissabte",2015,"Maig",16,6,"No és causa del  vianant","Motocicleta","Home","Conductor",25,"Ferit lleu",4583785.59,432609.98
"156",10,69,700892,"0014S0014S","Dimarts",2015,"Abril",21,6,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4583958.47,434326.15
"157",10,69,700892,"0021 0023","Dijous",2015,"Juny",4,1,"No és causa del  vianant","Turismo","Home","Conductor",20,"Ferit lleu",4583771.26,434056.97
"158",10,69,700892,"0037X0037X","Dimarts",2015,"Maig",5,11,"No és causa del  vianant","Bicicleta","Home","Conductor",12,"Ferit lleu",4583918.06,434226.64
"159",10,69,701278,"0261X0261X","Dimecres",2015,"Octubre",7,10,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4584135.65,434246.32
"160",10,69,701265,"000660000","Divendres",2015,"Gener",23,3,"No és causa del  vianant","Turismo","Dona","Conductor",45,"Ferit lleu",4583894.96,434313.7
"161",10,69,701265,"0024S0000","Dimarts",2015,"Juliol",7,9,"No és causa del  vianant","Turismo","Dona","Vianant",62,"Ferit lleu",4584101.32,434522.9
"162",10,69,701266,"000640000","Dimecres",2015,"Abril",1,10,"No és causa del  vianant","Turismo","Home","Conductor",31,"Ferit lleu",4584049.57,434443.92
"163",10,69,701266,"000650000","Divendres",2015,"Desembre",4,2,"No és causa del  vianant","Turismo","Home","Passatger",27,"Ferit lleu",4583978.79,434371.96
"164",10,69,701266,"000650000","Dijous",2015,"Maig",21,2,"No és causa del  vianant","Motocicleta","Home","Conductor",49,"Ferit lleu",4583978.79,434371.96
"165",10,69,143609,"0001X0001X","Dimecres",2015,"Agost",26,10,"No és causa del  vianant","Motocicleta","Dona","Passatger",30,"Ferit lleu",4584478.68,434687.41
"166",10,69,143609,"0001X0001X","Dimecres",2015,"Agost",26,10,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4584478.68,434687.41
"167",10,69,143609,"0002 0020","Dimarts",2015,"Setembre",22,9,"No és causa del  vianant","Turismo","Dona","Conductor",39,"Ferit lleu",4584476.07,434736.15
"168",10,66,701414,"020630000","Dilluns",2015,"Juliol",6,3,"No és causa del  vianant","Turismo","Dona","Conductor",37,"Ferit lleu",4584412.61,432505.8
"169",10,66,209900,"0024 0024","Divendres",2015,"Març",6,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4583008.63,432142.4
"170",10,66,209900,"0024 0024","Dijous",2015,"Febrer",12,11,"No és causa del  vianant","Turismo","Home","Conductor",70,"Ferit lleu",4583008.63,432142.4
